date;open;high;low;close
20/12/2015;0.485863;0.509474;0.459322;0.507345
21/12/2015;0.507345;0.514543;0.454136;0.503957
22/12/2015;0.503957;0.506135;0.462867;0.479546
23/12/2015;0.479546;0.491156;0.467607;0.483056
24/12/2015;0.483056;0.492807;0.474979;0.488813
25/12/2015;0.488813;0.496176;0.4827;0.488011
26/12/2015;0.488011;0.494685;0.437517;0.448059
27/12/2015;0.448059;0.457468;0.443574;0.450124
28/12/2015;0.450124;0.458871;0.445528;0.449871
29/12/2015;0.449871;0.469668;0.443723;0.457936
30/12/2015;0.457936;0.46982;0.438346;0.443537
31/12/2015;0.443537;0.473527;0.440569;0.472848
01/01/2016;0.472848;0.544308;0.471731;0.508757
02/01/2016;0.508757;0.564373;0.50207;0.542339
03/01/2016;0.542339;0.542339;0.495714;0.501919
04/01/2016;0.501919;0.526976;0.500385;0.518939
05/01/2016;0.518939;0.539188;0.501043;0.501043
06/01/2016;0.501043;0.51653;0.49796;0.509689
07/01/2016;0.509689;0.519682;0.480561;0.490621
08/01/2016;0.490621;0.505359;0.488196;0.494161
09/01/2016;0.494161;0.512316;0.485219;0.494127
10/01/2016;0.494127;0.517615;0.478086;0.489316
11/01/2016;0.489316;0.497664;0.476588;0.487076
12/01/2016;0.487076;0.508041;0.471693;0.496228
13/01/2016;0.496228;0.496228;0.461998;0.483553
14/01/2016;0.483553;0.496658;0.474523;0.489713
15/01/2016;0.489713;0.489713;0.436399;0.436399
16/01/2016;0.436399;0.501106;0.427056;0.501106
17/01/2016;0.501106;0.50904;0.445814;0.449247
18/01/2016;0.449247;0.508079;0.447013;0.498445
19/01/2016;0.498445;0.546558;0.498445;0.545339
20/01/2016;0.545339;0.571564;0.515612;0.536625
21/01/2016;0.536625;0.571294;0.523008;0.562199
22/01/2016;0.562199;0.562199;0.51323;0.53873
23/01/2016;0.53873;0.649985;0.516898;0.633689
24/01/2016;0.633689;0.651889;0.600083;0.624307
25/01/2016;0.624307;0.624358;0.565473;0.583809
26/01/2016;0.583809;0.644975;0.575079;0.589721
27/01/2016;0.589721;0.622019;0.565898;0.608068
28/01/2016;0.608068;0.62305;0.564735;0.565081
29/01/2016;0.565081;0.565081;0.495587;0.515648
30/01/2016;0.515648;0.522529;0.494484;0.510745
31/01/2016;0.510745;0.518797;0.487092;0.487092
01/02/2016;0.487092;0.508789;0.485002;0.49547
02/02/2016;0.49547;0.507279;0.493804;0.497881
03/02/2016;0.497881;0.501236;0.488598;0.492914
04/02/2016;0.492914;0.518876;0.492914;0.513027
05/02/2016;0.513027;0.513125;0.485285;0.494221
06/02/2016;0.494221;0.49441;0.470881;0.490732
07/02/2016;0.490732;0.503939;0.47435;0.479511
08/02/2016;0.479511;0.502405;0.478246;0.482097
09/02/2016;0.482097;0.484007;0.466018;0.471538
10/02/2016;0.471538;0.483772;0.460133;0.476953
11/02/2016;0.476953;0.595373;0.476953;0.547764
12/02/2016;0.547764;0.617738;0.517753;0.59916
13/02/2016;0.59916;0.875951;0.59916;0.819596
14/02/2016;0.819596;0.850925;0.69192;0.850925
15/02/2016;0.850925;0.850925;0.742111;0.786639
16/02/2016;0.786639;0.998815;0.780486;0.945691
17/02/2016;0.945691;0.952018;0.717274;0.724334
18/02/2016;0.724334;0.793629;0.712438;0.778313
19/02/2016;0.778313;0.836312;0.741949;0.836312
20/02/2016;0.836312;0.864989;0.7999;0.828508
21/02/2016;0.828508;0.831479;0.748093;0.770882
22/02/2016;0.770882;0.826095;0.759572;0.786161
23/02/2016;0.786161;0.794417;0.739956;0.753007
24/02/2016;0.753007;0.801767;0.750046;0.801767
25/02/2016;0.801767;0.887144;0.785225;0.806197
26/02/2016;0.806197;0.823205;0.792914;0.816723
27/02/2016;0.816723;0.857836;0.808147;0.832939
28/02/2016;0.832939;0.886806;0.809335;0.869969
29/02/2016;0.869969;0.890373;0.860615;0.870729
01/03/2016;0.870729;0.889582;0.823826;0.848363
02/03/2016;0.848363;0.869066;0.82791;0.836676
03/03/2016;0.836676;1.14166;0.82635;1.08421
04/03/2016;1.08421;1.2461;1.0434;1.1759
05/03/2016;1.1759;1.36207;1.10589;1.19472
06/03/2016;1.19472;1.24002;1.09357;1.24002
07/03/2016;1.24002;1.24002;1.01104;1.042
08/03/2016;1.042;1.19216;1.03301;1.19216
09/03/2016;1.19216;1.31584;1.11292;1.23837
10/03/2016;1.23837;1.31037;1.08409;1.09547
11/03/2016;1.09547;1.13822;1.0793;1.1057
12/03/2016;1.1057;1.19354;1.06162;1.15532
13/03/2016;1.15532;1.24376;1.13256;1.23164
14/03/2016;1.23164;1.24465;1.12242;1.12242
15/03/2016;1.12242;1.17959;1.10714;1.13956
16/03/2016;1.13956;1.19664;1.13314;1.14883
17/03/2016;1.14883;1.34247;1.08738;1.34247
18/03/2016;1.34247;1.34247;1.11992;1.14639
19/03/2016;1.14639;1.24663;1.14384;1.22301
20/03/2016;1.22301;1.50191;1.19643;1.50191
21/03/2016;1.50191;1.53526;1.37519;1.46463
22/03/2016;1.46463;1.51614;1.36156;1.36156
23/03/2016;1.36156;1.46293;1.35632;1.45389
24/03/2016;1.45389;1.72699;1.40951;1.72699
25/03/2016;1.72699;1.74481;1.59306;1.59306
26/03/2016;1.59306;1.72679;1.58646;1.69281
27/03/2016;1.69281;1.72192;1.52435;1.52435
28/03/2016;1.52435;1.56365;1.42252;1.48429
29/03/2016;1.48429;1.53109;1.47831;1.49639
30/03/2016;1.49639;1.51631;1.41883;1.44998
31/03/2016;1.44998;1.44998;1.39234;1.41104
01/04/2016;1.41104;1.47961;1.41104;1.45051
02/04/2016;1.45051;1.56901;1.45051;1.56901
03/04/2016;1.56901;1.58373;1.48038;1.55415
04/04/2016;1.55415;1.59541;1.50924;1.59541
05/04/2016;1.59541;1.59541;1.48433;1.51452
06/04/2016;1.51452;1.56766;1.45654;1.51324
07/04/2016;1.51324;1.56632;1.49916;1.51664
08/04/2016;1.51664;1.53722;1.42625;1.42625
09/04/2016;1.42625;1.42625;1.15345;1.15345
10/04/2016;1.15345;1.17091;0.959243;1.09578
11/04/2016;1.09578;1.12972;0.992624;1.01621
12/04/2016;1.01621;1.02464;0.880524;0.935259
13/04/2016;0.935259;1.05668;0.934805;1.02682
14/04/2016;1.02682;1.06249;0.983878;1.00809
15/04/2016;1.00809;1.01864;0.958968;0.993249
16/04/2016;0.993249;0.997399;0.949092;0.978592
17/04/2016;0.978592;1.07936;0.97028;1.02435
18/04/2016;1.02435;1.12201;1.02086;1.11579
19/04/2016;1.11579;1.14753;1.11007;1.13351
20/04/2016;1.13351;1.13351;1.01118;1.06602
21/04/2016;1.06602;1.06602;0.964884;0.978001
22/04/2016;0.978001;1.00694;0.954973;0.985446
23/04/2016;0.985446;1.04572;0.981128;1.03831
24/04/2016;1.03831;1.03831;0.99796;1.0267
25/04/2016;1.0267;1.04352;0.948469;0.974648
26/04/2016;0.974648;0.992956;0.859275;0.898182
27/04/2016;0.898182;0.973751;0.866609;0.9549
28/04/2016;0.9549;0.9549;0.889028;0.90467
29/04/2016;0.90467;0.934122;0.881365;0.889638
30/04/2016;0.889638;0.966315;0.889209;0.920926
01/05/2016;0.920926;0.945359;0.899466;0.916555
02/05/2016;0.916555;1.00388;0.909112;0.970411
03/05/2016;0.970411;0.977056;0.915676;0.931382
04/05/2016;0.931382;0.950575;0.89997;0.913687
05/05/2016;0.913687;0.921275;0.887606;0.909065
06/05/2016;0.909065;0.914426;0.872011;0.8854
07/05/2016;0.8854;0.8854;0.842286;0.881094
08/05/2016;0.881094;0.897977;0.839231;0.84945
09/05/2016;0.84945;0.859008;0.816949;0.82994
10/05/2016;0.82994;0.875618;0.821325;0.82714
11/05/2016;0.82714;0.869182;0.82714;0.860159
12/05/2016;0.860159;0.881212;0.850423;0.862671
13/05/2016;0.862671;0.882978;0.84312;0.848011
14/05/2016;0.848011;0.856504;0.825393;0.841258
15/05/2016;0.841258;0.856903;0.813075;0.831073
16/05/2016;0.831073;0.843752;0.810863;0.822777
17/05/2016;0.822777;0.853984;0.812762;0.81786
18/05/2016;0.81786;0.863419;0.805803;0.846289
19/05/2016;0.846289;0.868031;0.831451;0.867174
20/05/2016;0.867174;0.986409;0.856394;0.951183
21/05/2016;0.951183;1.00122;0.936391;0.976247
22/05/2016;0.976247;0.985725;0.92735;0.938873
23/05/2016;0.938873;0.959274;0.90516;0.908899
24/05/2016;0.908899;0.988583;0.901848;0.901923
25/05/2016;0.901923;0.917102;0.870411;0.870832
26/05/2016;0.870832;0.90906;0.843396;0.865701
27/05/2016;0.865701;0.874443;0.833619;0.860079
28/05/2016;0.860079;0.913629;0.850582;0.913629
29/05/2016;0.913629;0.955982;0.861316;0.894404
30/05/2016;0.894404;0.919046;0.880042;0.907298
31/05/2016;0.907298;0.967224;0.904289;0.933895
01/06/2016;0.933895;0.947243;0.886786;0.920461
02/06/2016;0.920461;0.932736;0.908303;0.931723
03/06/2016;0.931723;0.958574;0.9254;0.946437
04/06/2016;0.946437;0.989463;0.94397;0.981576
05/06/2016;0.981576;1.01205;0.960434;1.01205
06/06/2016;1.01205;1.04512;0.989968;0.998631
07/06/2016;0.998631;1.01242;0.965194;1.00107
08/06/2016;1.00107;1.02026;0.973476;0.995712
09/06/2016;0.995712;1.21763;0.994325;1.14315
10/06/2016;1.14315;1.18362;1.08562;1.14943
11/06/2016;1.14943;1.1757;1.12488;1.12488
12/06/2016;1.12488;1.27682;1.12488;1.265
13/06/2016;1.265;1.36365;1.25684;1.28071
14/06/2016;1.28071;1.40661;1.25315;1.38192
15/06/2016;1.38192;1.49648;1.34207;1.46254
16/06/2016;1.46254;1.63191;1.43049;1.54533
17/06/2016;1.54533;1.79295;1.49506;1.79295
18/06/2016;1.79295;2.33092;1.76504;1.99582
19/06/2016;1.99582;2.05751;1.83989;1.87279
20/06/2016;1.87279;1.91144;1.72347;1.78087
21/06/2016;1.78087;1.86054;1.60121;1.61564
22/06/2016;1.61564;1.71379;1.53247;1.53247
23/06/2016;1.53247;1.5664;1.40781;1.5664
24/06/2016;1.5664;1.6491;1.52945;1.57063
25/06/2016;1.57063;1.6444;1.53389;1.55036
26/06/2016;1.55036;1.60136;1.47889;1.48851
27/06/2016;1.48851;1.49439;1.39202;1.46567
28/06/2016;1.46567;1.51022;1.43589;1.47967
29/06/2016;1.47967;1.60214;1.47391;1.54758
30/06/2016;1.54758;1.60822;1.50035;1.6029
01/07/2016;1.6029;1.70038;1.59083;1.67919
02/07/2016;1.67919;1.79272;1.64761;1.74559
03/07/2016;1.74559;1.85441;1.7102;1.71357
04/07/2016;1.71357;1.79663;1.67678;1.71034
05/07/2016;1.71034;1.74434;1.65113;1.7355
06/07/2016;1.7355;1.96886;1.73462;1.96362
07/07/2016;1.96362;2.09558;1.85559;1.91123
08/07/2016;1.91123;1.9999;1.87334;1.9615
09/07/2016;1.9615;1.98674;1.87859;1.96696
10/07/2016;1.96696;1.96696;1.87024;1.90883
11/07/2016;1.90883;2.01999;1.89677;1.98076
12/07/2016;1.98076;2.07726;1.96025;2.00514
13/07/2016;2.00514;2.00514;1.91108;1.9519
14/07/2016;1.9519;2.03034;1.93859;2.02022
15/07/2016;2.02022;2.02472;1.96263;2.00342
16/07/2016;2.00342;2.02262;1.98281;1.98514
17/07/2016;1.98514;2.00991;1.94684;1.99557
18/07/2016;1.99557;2.02267;1.94565;1.95156
19/07/2016;1.95156;1.95747;1.86054;1.90991
20/07/2016;1.90991;1.91822;1.77215;1.78223
21/07/2016;1.78223;1.81268;1.72204;1.73315
22/07/2016;1.73315;1.84514;1.72627;1.84514
23/07/2016;1.84514;1.90829;1.81159;1.89423
24/07/2016;1.89423;1.9333;1.83345;1.88529
25/07/2016;1.88529;1.88688;1.82547;1.85401
26/07/2016;1.85401;1.85561;1.70912;1.80331
27/07/2016;1.80331;1.93234;1.76311;1.92877
28/07/2016;1.92877;1.94452;1.83646;1.85689
29/07/2016;1.85689;1.94691;1.82956;1.91576
30/07/2016;1.91576;1.93439;1.87134;1.92565
31/07/2016;1.92565;1.93867;1.81283;1.82967
01/08/2016;1.82967;1.82969;1.71359;1.71359
02/08/2016;1.71359;1.73802;1.45172;1.45594
03/08/2016;1.45594;1.6501;1.45594;1.56995
04/08/2016;1.56995;1.89258;1.56995;1.86427
05/08/2016;1.86427;1.86427;1.7665;1.79423
06/08/2016;1.79423;1.92679;1.7469;1.89434
07/08/2016;1.89434;1.98858;1.82161;1.89671
08/08/2016;1.89671;1.96771;1.84852;1.91785
09/08/2016;1.91785;2.05087;1.89704;2.05087
10/08/2016;2.05087;2.05211;1.96523;2.00308
11/08/2016;2.00308;2.03844;1.91428;1.97724
12/08/2016;1.97724;1.99022;1.90202;1.93713
13/08/2016;1.93713;2.02317;1.93713;1.98361
14/08/2016;1.98361;2.08678;1.89175;1.97951
15/08/2016;1.97951;2.20286;1.97951;2.18917
16/08/2016;2.18917;2.26075;2.11002;2.21707
17/08/2016;2.21707;2.28629;2.14525;2.28629
18/08/2016;2.28629;2.28629;2.16891;2.19613
19/08/2016;2.19613;2.33776;2.18658;2.32553
20/08/2016;2.32553;2.54379;2.28796;2.46419
21/08/2016;2.46419;2.59336;2.421;2.56054
22/08/2016;2.56054;5.23428;2.53239;4.17591
23/08/2016;4.17591;5.26508;4.0387;4.65286
24/08/2016;4.65286;4.99539;4.41237;4.54388
25/08/2016;4.54388;4.54388;3.795;4.18805
26/08/2016;4.18805;4.61377;4.10838;4.19439
27/08/2016;4.19439;5.01364;4.19439;5.0063
28/08/2016;5.0063;9.34492;5.0063;9.34492
29/08/2016;9.34492;10.6926;8.35311;8.64101
30/08/2016;8.64101;9.14227;8.03897;8.50406
31/08/2016;8.50406;8.83524;7.62393;8.44374
01/09/2016;8.44374;8.79208;7.91584;8.00141
02/09/2016;8.00141;10.4213;7.85182;10.125
03/09/2016;10.125;14.7335;10.0629;10.8077
04/09/2016;10.8077;13.7747;10.6883;13.7747
05/09/2016;13.7747;14.0334;12.7615;13.8448
06/09/2016;13.8448;14.1795;12.3225;12.3275
07/09/2016;12.3275;12.8499;11.3028;11.8463
08/09/2016;11.8463;12.8533;11.6973;12.6244
09/09/2016;12.6244;13.6228;12.2361;12.2361
10/09/2016;12.2361;12.5687;12.0996;12.2434
11/09/2016;12.2434;12.3771;10.7024;10.8344
12/09/2016;10.8344;10.9308;10.0857;10.0857
13/09/2016;10.0857;11.3582;9.91365;10.719
14/09/2016;10.719;10.9408;10.3846;10.3846
15/09/2016;10.3846;10.5332;9.59132;9.69355
16/09/2016;9.69355;9.81424;8.95093;8.95648
17/09/2016;8.95648;9.80616;8.82087;9.6445
18/09/2016;9.6445;9.76079;9.27052;9.45109
19/09/2016;9.45109;10.8456;9.10779;10.8456
20/09/2016;10.8456;11.6865;10.3537;11.083
21/09/2016;11.083;11.1252;9.80039;9.80039
22/09/2016;9.80039;10.5612;9.80039;10.1618
23/09/2016;10.1618;10.9617;10.1307;10.7338
24/09/2016;10.7338;11.0334;10.669;10.7827
25/09/2016;10.7827;10.7827;10.2482;10.2482
26/09/2016;10.2482;10.3642;9.25728;9.36961
27/09/2016;9.36961;9.60036;9.23858;9.30935
28/09/2016;9.30935;9.4993;9.21084;9.39895
29/09/2016;9.39895;9.4131;8.34827;8.54451
30/09/2016;8.54451;8.68143;8.12199;8.46025
01/10/2016;8.46025;8.46025;7.32718;7.36126
02/10/2016;7.36126;8.44926;7.26371;8.44926
03/10/2016;8.44926;8.48118;7.85533;7.93687
04/10/2016;7.93687;8.11831;7.5335;7.54545
05/10/2016;7.54545;7.65169;6.31049;6.66599
06/10/2016;6.66599;7.27764;6.4315;7.24853
07/10/2016;7.24853;7.66672;6.71217;6.84132
08/10/2016;6.84132;7.1057;6.65717;6.88435
09/10/2016;6.88435;7.52762;6.88119;7.51175
10/10/2016;7.51175;7.59469;6.83783;6.90349
11/10/2016;6.90349;7.74307;6.67516;7.3446
12/10/2016;7.3446;7.62047;7.20667;7.31745
13/10/2016;7.31745;7.31745;6.84078;6.97128
14/10/2016;6.97128;7.18061;6.86021;6.94711
15/10/2016;6.94711;6.94711;6.51263;6.56417
16/10/2016;6.56417;6.625;6.18309;6.41976
17/10/2016;6.41976;6.41976;5.80834;6.29011
18/10/2016;6.29011;6.778;6.09302;6.72137
19/10/2016;6.72137;7.04913;6.54275;6.65004
20/10/2016;6.65004;7.19974;6.50558;6.5425
21/10/2016;6.5425;6.91025;6.46162;6.79767
22/10/2016;6.79767;6.80798;6.44357;6.50254
23/10/2016;6.50254;6.61621;6.46877;6.51736
24/10/2016;6.51736;6.5876;6.41408;6.41408
25/10/2016;6.41408;6.42661;5.85291;6.08695
26/10/2016;6.08695;6.18805;5.92354;6.13466
27/10/2016;6.13466;6.38356;6.0122;6.26577
28/10/2016;6.26577;6.3514;5.66397;5.73196
29/10/2016;5.73196;5.81322;4.37526;5.09443
30/10/2016;5.09443;5.69613;4.8768;5.61964
31/10/2016;5.61964;5.61964;4.87813;5.12686
01/11/2016;5.12686;5.22427;4.61112;4.71252
02/11/2016;4.71252;4.98691;4.51302;4.51302
03/11/2016;4.51302;5.27194;4.5066;4.95399
04/11/2016;4.95399;5.10257;4.82008;4.84316
05/11/2016;4.84316;5.0194;4.82598;5.0194
06/11/2016;5.0194;5.02259;4.89287;5.00332
07/11/2016;5.00332;5.84747;4.95049;5.74494
08/11/2016;5.74494;6.76453;5.73861;6.54696
09/11/2016;6.54696;6.54696;5.74471;6.1683
10/11/2016;6.1683;6.47725;6.06116;6.07703
11/11/2016;6.07703;6.92915;5.92241;6.92915
12/11/2016;6.92915;7.59414;6.64202;7.5
13/11/2016;7.5;8.0959;7.25924;7.25924
14/11/2016;7.25924;8.13461;7.1227;7.63656
15/11/2016;7.63656;7.90547;7.29647;7.30135
16/11/2016;7.30135;7.47468;6.35314;6.7921
17/11/2016;6.7921;6.96956;6.29779;6.77329
18/11/2016;6.77329;7.09822;6.62826;6.72249
19/11/2016;6.72249;6.80413;6.50863;6.56567
20/11/2016;6.56567;6.86463;6.45943;6.6371
21/11/2016;6.6371;6.87567;6.56116;6.80404
22/11/2016;6.80404;8.01503;6.79902;7.52188
23/11/2016;7.52188;8.02923;7.52188;7.94502
24/11/2016;7.94502;8.33548;7.59613;7.7804
25/11/2016;7.7804;7.80182;7.39042;7.54378
26/11/2016;7.54378;7.78962;7.40795;7.58205
27/11/2016;7.58205;8.11196;7.58205;8.11196
28/11/2016;8.11196;8.11196;7.79923;7.94935
29/11/2016;7.94935;7.97866;7.55792;7.63922
30/11/2016;7.63922;9.31326;7.33387;8.99751
01/12/2016;8.99751;9.05991;8.44089;8.6615
02/12/2016;8.6615;8.6615;8.06639;8.25027
03/12/2016;8.25027;8.56398;8.14745;8.2543
04/12/2016;8.2543;8.40047;7.94946;7.94946
05/12/2016;7.94946;8.1095;7.74088;7.86419
06/12/2016;7.86419;7.95149;7.21745;7.57187
07/12/2016;7.57187;7.96182;7.3633;7.96182
08/12/2016;7.96182;8.01772;7.74709;7.83679
09/12/2016;7.83679;8.03546;7.7933;7.95951
10/12/2016;7.95951;8.02656;7.71147;7.78393
11/12/2016;7.78393;8.04446;7.77474;7.93156
12/12/2016;7.93156;8.01752;7.84822;8.01752
13/12/2016;8.01752;8.13545;7.98336;8.11876
14/12/2016;8.11876;8.58981;8.11876;8.45046
15/12/2016;8.45046;8.5536;8.3104;8.44391
16/12/2016;8.44391;8.53913;8.39184;8.53735
17/12/2016;8.53735;8.53735;8.27398;8.36552
18/12/2016;8.36552;8.83362;8.32602;8.6129
19/12/2016;8.6129;8.75179;8.45258;8.61323
20/12/2016;8.61323;8.68861;8.42433;8.42433
21/12/2016;8.42433;8.62464;8.35841;8.43509
22/12/2016;8.43509;9.48912;8.34756;8.93266
23/12/2016;8.93266;9.7652;8.9185;9.55959
24/12/2016;9.55959;9.76359;9.50983;9.65579
25/12/2016;9.65579;9.79722;9.52089;9.71349
26/12/2016;9.71349;10.2766;9.71349;10.2658
27/12/2016;10.2658;12.8566;10.2658;12.4803
28/12/2016;12.4803;14.6164;12.3495;14.0518
29/12/2016;14.0518;14.1652;12.554;13.147
30/12/2016;13.147;13.2778;12.3507;12.9116
31/12/2016;12.9116;13.8791;12.8131;13.813
01/01/2017;13.813;13.8362;13.4467;13.5989
02/01/2017;13.5989;19.49;13.5989;16.79499
03/01/2017;16.0;17.989;15.0;15.9522
04/01/2017;16.11099;18.4887;16.00004;18.48385
05/01/2017;18.38552;18.72991;13.0;16.19979
06/01/2017;16.1998;16.72785;13.5;14.13538
07/01/2017;14.73787;14.73787;12.11199;13.0
08/01/2017;12.99886;13.9562;12.99;13.5
09/01/2017;13.27416;13.5;12.51945;13.5
10/01/2017;13.75;13.9562;13.27817;13.27817
11/01/2017;13.66399;13.72659;10.93673;11.90114
12/01/2017;11.41049;12.49161;11.15003;12.33483
13/01/2017;12.09999;12.19192;11.12901;11.12901
14/01/2017;11.89673;11.99997;11.00038;11.67272
15/01/2017;11.0001;11.0001;9.88011;10.94966
16/01/2017;10.94427;11.20562;10.25;10.66003
17/01/2017;10.94218;12.55488;10.68;12.55488
18/01/2017;12.54636;13.5;11.16;12.25619
19/01/2017;11.84907;12.49999;11.84907;12.19694
20/01/2017;12.25;12.49999;11.76764;11.84012
21/01/2017;12.0;12.22909;11.75825;12.14
22/01/2017;12.14;12.29676;12.0;12.01139
23/01/2017;12.21747;12.48999;12.03381;12.04007
24/01/2017;12.04009;12.29538;11.7;11.7
25/01/2017;11.53272;12.04026;11.53262;11.92265
26/01/2017;11.85649;12.4;11.57814;12.13423
27/01/2017;12.0;12.29877;11.60063;12.29877
28/01/2017;12.29917;13.04;12.25004;12.97695
29/01/2017;12.83306;12.92165;12.37265;12.92165
30/01/2017;12.79;12.92;12.51081;12.92
31/01/2017;12.92;13.25985;12.72657;13.0
01/02/2017;13.18128;13.37315;12.9;13.00209
02/02/2017;13.03006;13.42825;13.00962;13.25455
03/02/2017;13.24039;13.2404;12.07997;12.91543
04/02/2017;12.58058;13.12085;12.37065;12.75
05/02/2017;12.74835;12.91987;12.60024;12.60575
06/02/2017;12.6;12.80533;12.48289;12.80144
07/02/2017;12.8391;13.1263;12.5;12.59767
08/02/2017;12.615;12.86883;12.35701;12.63943
09/02/2017;12.65;12.8485;11.74052;12.05
10/02/2017;12.09336;12.36329;11.9;12.22507
11/02/2017;12.22006;12.49999;12.22006;12.47682
12/02/2017;12.15557;12.49999;12.15557;12.40981
13/02/2017;12.44065;12.44065;12.23721;12.3928
14/02/2017;12.20474;13.15;12.17252;13.01641
15/02/2017;13.0;13.80432;12.86301;13.80134
16/02/2017;13.59844;13.78834;12.86886;12.99824
17/02/2017;13.34734;13.59988;13.15603;13.30023
18/02/2017;13.47;13.59996;13.18474;13.59996
19/02/2017;13.23658;13.42902;13.22945;13.22945
20/02/2017;13.20378;13.20378;11.61904;12.21136
21/02/2017;12.21125;12.50121;11.98944;12.50055
22/02/2017;12.27192;12.9482;12.15;12.9482
23/02/2017;12.89433;13.11095;12.69329;13.04373
24/02/2017;12.88083;13.3;11.74614;12.10643
25/02/2017;12.12899;12.22843;11.75801;11.9
26/02/2017;11.9;12.09856;11.77063;11.81097
27/02/2017;12.12806;12.22841;11.91462;11.95439
28/02/2017;11.91515;12.27508;11.61562;12.27508
01/03/2017;12.31;12.96428;12.1999;12.30001
02/03/2017;12.30011;13.49953;12.15;13.19608
03/03/2017;13.16302;14.5;12.83952;13.83
04/03/2017;13.9;14.22195;13.4;13.4
05/03/2017;13.46328;15.46264;13.46328;15.03556
06/03/2017;15.03748;16.0;13.51111;15.4
07/03/2017;15.50609;15.50609;13.61202;13.61202
08/03/2017;13.69627;13.89892;12.36767;12.40858
09/03/2017;12.3731;13.54951;12.14802;13.1
10/03/2017;13.09999;13.61597;12.15;13.03209
11/03/2017;13.0847;14.63843;12.96728;14.63843
12/03/2017;14.63341;17.01111;14.23999;16.88882
13/03/2017;16.71;19.47239;16.11;18.48892
14/03/2017;18.44707;18.44707;17.0209;17.41193
15/03/2017;18.20112;19.8;17.10155;19.3228
16/03/2017;19.31975;24.0;18.64973;22.29935
17/03/2017;22.2997;25.99525;19.21;21.9835
18/03/2017;21.88211;21.88211;18.01112;19.39075
19/03/2017;20.12643;23.67916;19.40045;21.89711
20/03/2017;23.29411;24.0;21.10001;22.38105
21/03/2017;22.0;24.0;20.5;21.56677
22/03/2017;21.5;22.19999;20.25169;20.39491
23/03/2017;20.81549;22.42741;20.21829;21.99053
24/03/2017;21.5;22.01053;20.5;21.61003
25/03/2017;20.75;21.60521;19.5;19.75
26/03/2017;19.85;20.03869;18.36;18.90055
27/03/2017;19.19999;19.89911;16.5;19.4
28/03/2017;19.01879;20.25;17.67688;19.99311
29/03/2017;19.97493;21.18;19.12225;21.18
30/03/2017;21.29874;21.5007;19.59001;20.1929
31/03/2017;20.17958;20.87043;19.40185;20.19446
01/04/2017;20.19181;21.20755;19.0;21.20755
02/04/2017;21.20872;21.20872;19.8;20.11931
03/04/2017;20.09734;20.97613;19.5;20.0
04/04/2017;20.0001;20.8;19.65708;20.49297
05/04/2017;20.16287;20.64128;19.68798;19.71
06/04/2017;19.8;20.26865;18.44298;19.47086
07/04/2017;19.3999;20.25;19.3999;19.78
08/04/2017;19.50727;21.5;19.43;20.8091
09/04/2017;20.9;21.5;19.99577;20.70407
10/04/2017;21.49528;22.65372;21.01986;22.34477
11/04/2017;21.96705;22.175;21.45;21.9954
12/04/2017;21.60708;22.47444;21.46252;21.89394
13/04/2017;22.15088;22.34755;21.4626;21.4626
14/04/2017;21.68646;22.17889;19.53083;21.07081
15/04/2017;20.50168;21.47174;20.50168;20.60074
16/04/2017;20.61181;21.11083;20.112;20.11809
17/04/2017;20.54441;21.25678;20.31899;20.52113
18/04/2017;20.97503;21.13419;20.45793;20.9966
